date,home_team,away_team,home_score,away_score,neutral
2005-09-03,Bolivia,Ecuador,1,2,False
2005-09-03,Bosnia and Herzegovina,Belgium,1,0,False
2005-09-03,Burkina Faso,South Africa,3,1,False
2005-09-03,Estonia,Latvia,2,1,False
2005-09-03,France,Faroe Islands,3,0,False
2005-09-03,Georgia,Ukraine,1,1,False
2005-09-03,Hungary,Malta,4,0,False
2005-09-03,Iceland,Croatia,1,3,False
2005-09-03,Kenya,Tunisia,0,2,False
2005-09-03,Mali,Congo,2,0,False
2005-09-03,Moldova,Belarus,2,0,False
2005-09-03,Morocco,Botswana,1,0,False
2005-09-03,Northern Ireland,Azerbaijan,2,0,False
2005-09-03,Panama,Costa Rica,1,3,False
2005-09-03,Paraguay,Argentina,1,0,False
2005-09-03,Poland,Austria,3,2,False
2005-09-03,Portugal,Luxembourg,6,0,False
2005-09-03,Romania,Czech Republic,2,0,False
2005-09-03,Russia,Liechtenstein,2,0,False
2005-09-03,Scotland,Italy,1,1,False
2005-09-03,Slovakia,Germany,2,0,False
2005-09-03,Slovenia,Norway,2,3,False
2005-09-03,Spain,Canada,2,1,False
2005-09-03,Sweden,Bulgaria,3,0,False
2005-09-03,Switzerland,Israel,1,1,False
2005-09-03,Trinidad and Tobago,Guatemala,3,2,False
2005-09-03,Turkey,Denmark,2,2,False
2005-09-03,United States,Mexico,2,0,False
2005-09-03,Venezuela,Peru,4,1,False
2005-09-03,Wales,England,0,1,False
2005-09-03,Zambia,Senegal,0,1,False
2005-09-04,Algeria,Nigeria,2,5,False
2005-09-04,Angola,Gabon,3,0,False
2005-09-04,Brazil,Chile,5,0,False
2005-09-04,DR Congo,Cape Verde,2,1,False
2005-09-04,Egypt,Benin,4,1,False
2005-09-04,Ghana,Uganda,2,0,False
2005-09-04,Guinea,Malawi,3,1,False
2005-09-04,Ivory Coast,Cameroon,2,3,False
2005-09-04,Togo,Liberia,3,0,False
2005-09-04,Uruguay,Colombia,3,2,False
2005-09-04,Zimbabwe,Rwanda,3,1,False
2005-09-06,Solomon Islands,Australia,1,2,False
2005-09-07,Azerbaijan,Austria,0,0,False
2005-09-07,Belarus,Italy,1,4,False
2005-09-07,Belgium,San Marino,8,0,False
2005-09-07,Bulgaria,Iceland,3,2,False
2005-09-07,Costa Rica,Trinidad and Tobago,2,0,False
2005-09-07,Cyprus,Switzerland,1,3,False
2005-09-07,Czech Republic,Armenia,4,1,False
2005-09-07,Denmark,Georgia,6,1,False
2005-09-07,Faroe Islands,Israel,0,2,False
2005-09-07,Finland,North Macedonia,5,1,False
2005-09-07,Germany,South Africa,4,2,False
2005-09-07,Guatemala,United States,0,0,False
2005-09-07,Hungary,Sweden,0,1,False
2005-09-07,Republic of Ireland,France,0,1,False
2005-09-07,Japan,Honduras,5,4,False
2005-09-07,Kazakhstan,Greece,1,2,False
2005-09-07,Latvia,Slovakia,1,1,False
2005-09-07,Liechtenstein,Luxembourg,3,0,False
2005-09-07,Lithuania,Bosnia and Herzegovina,0,1,False
2005-09-07,Malta,Croatia,1,1,False
2005-09-07,Mexico,Panama,5,0,False
2005-09-07,Moldova,Slovenia,1,2,False
2005-09-07,Netherlands,Andorra,4,0,False
2005-09-07,Northern Ireland,England,1,0,False
2005-09-07,Norway,Scotland,1,2,False
2005-09-07,Poland,Wales,1,0,False
2005-09-07,Russia,Portugal,0,0,False
2005-09-07,Spain,Serbia,1,1,False
2005-09-07,Ukraine,Turkey,0,1,False
2005-09-23,United Arab Emirates,Benin,0,0,False
2005-09-25,Mozambique,Zimbabwe,3,2,False
2005-09-25,Zambia,DR Congo,2,2,False
2005-09-27,DR Congo,Zambia,0,0,False
2005-09-30,Guyana,Dominica,3,0,False
2005-10-01,Liberia,Zambia,0,5,False
2005-10-02,Guyana,Dominica,3,0,False
2005-10-07,Poland,Iceland,3,2,False
2005-10-08,Belgium,Spain,0,2,False
2005-10-08,Bosnia and Herzegovina,San Marino,3,0,False
2005-10-08,Botswana,Guinea,1,2,False
2005-10-08,Bulgaria,Hungary,2,0,False
2005-10-08,Cameroon,Egypt,1,1,False
2005-10-08,Cape Verde,Ghana,0,4,False
2005-10-08,Colombia,Chile,1,1,False
2005-10-08,Congo,Togo,2,3,False
2005-10-08,Costa Rica,United States,3,0,False
2005-10-08,Croatia,Sweden,1,0,False
2005-10-08,Cyprus,Republic of Ireland,0,1,False
2005-10-08,Czech Republic,Netherlands,0,2,False
2005-10-08,Denmark,Greece,1,0,False
2005-10-08,Ecuador,Uruguay,0,0,False
2005-10-08,England,Austria,1,0,False
2005-10-08,Finland,Romania,0,1,False
2005-10-08,Gabon,Algeria,0,0,False
2005-10-08,Georgia,Kazakhstan,0,0,False
2005-10-08,Israel,Faroe Islands,2,1,False
2005-10-08,Italy,Slovenia,1,0,False
2005-10-08,Latvia,Japan,2,2,False
2005-10-08,Lithuania,Serbia,0,2,False
2005-10-08,Malawi,Kenya,3,0,False
2005-10-08,Mexico,Guatemala,5,2,False
2005-10-08,Nigeria,Zimbabwe,5,1,False
2005-10-08,Northern Ireland,Wales,2,3,False
2005-10-08,Norway,Moldova,1,0,False
2005-10-08,Panama,Trinidad and Tobago,0,1,False
2005-10-08,Portugal,Liechtenstein,2,1,False
2005-10-08,Russia,Luxembourg,5,1,False
2005-10-08,Rwanda,Angola,0,1,False
2005-10-08,Scotland,Belarus,0,1,False
2005-10-08,Senegal,Mali,3,0,False
2005-10-08,Slovakia,Estonia,1,0,False
2005-10-08,South Africa,DR Congo,2,2,False
2005-10-08,Sudan,Ivory Coast,1,3,False
2005-10-08,Switzerland,France,1,1,False
2005-10-08,Tunisia,Morocco,2,2,False
2005-10-08,Turkey,Germany,2,1,False
2005-10-08,Uganda,Burkina Faso,2,2,False
2005-10-08,Ukraine,Albania,2,2,False
2005-10-08,Uzbekistan,Bahrain,1,1,False
2005-10-08,Venezuela,Paraguay,0,1,False
2005-10-09,Argentina,Peru,2,0,False
2005-10-09,Benin,Libya,1,0,False
2005-10-09,Bolivia,Brazil,1,1,False
2005-10-11,Cambodia,Singapore,0,2,False
2005-10-11,Qatar,Iraq,0,0,False
2005-10-11,United Arab Emirates,Oman,2,2,False
2005-10-12,Albania,Turkey,0,1,False
2005-10-12,Andorra,Armenia,0,3,False
2005-10-12,Austria,Northern Ireland,2,0,False
2005-10-12,Bahrain,Uzbekistan,0,0,False
2005-10-12,Belarus,Norway,0,1,False
2005-10-12,Brazil,Venezuela,3,0,False
2005-10-12,Chile,Ecuador,0,0,False
2005-10-12,England,Poland,2,1,False
2005-10-12,Finland,Czech Republic,0,3,False
2005-10-12,France,Cyprus,4,0,False
2005-10-12,Germany,China PR,1,0,False
2005-10-12,Greece,Georgia,1,0,False
2005-10-12,Guatemala,Costa Rica,3,1,False
2005-10-12,Hungary,Croatia,0,0,False
2005-10-12,Republic of Ireland,Switzerland,0,0,False
2005-10-12,Italy,Moldova,2,1,False
2005-10-12,Kazakhstan,Denmark,1,2,False
2005-10-12,South Korea,Iran,2,0,False
2005-10-12,Lithuania,Belgium,1,1,False
2005-10-12,Luxembourg,Estonia,0,2,False
2005-10-12,Malta,Bulgaria,1,1,False
2005-10-12,Netherlands,North Macedonia,0,0,False
2005-10-12,Paraguay,Colombia,0,1,False
2005-10-12,Peru,Bolivia,4,1,False
2005-10-12,Portugal,Latvia,3,0,False
2005-10-12,San Marino,Spain,0,6,False
2005-10-12,Slovakia,Russia,0,0,False
2005-10-12,Slovenia,Scotland,0,3,False
2005-10-12,Sweden,Iceland,3,1,False
2005-10-12,Trinidad and Tobago,Mexico,2,1,False
2005-10-12,Ukraine,Japan,1,0,False
2005-10-12,Uruguay,Argentina,1,0,False
2005-10-12,United States,Panama,2,0,False
2005-10-12,Wales,Azerbaijan,2,0,False
2005-10-15,Kernow,Jersey,3,2,False
2005-10-23,Madagascar,Mauritius,2,0,False
2005-10-25,Oman,Syria,0,0,False
2005-10-26,Mexico,Uruguay,3,1,False
2005-10-27,Bahrain,Panama,5,0,False
2005-10-30,Puerto Rico,Guadeloupe,1,3,False
2005-11-06,Zanzibar,Tanzania,0,1,False
2005-11-09,Tajikistan,Afghanistan,4,0,False
2005-11-09,Tanzania,Zanzibar,1,0,False
2005-11-12,Belarus,Latvia,3,1,False
2005-11-12,Bulgaria,Georgia,6,2,False
2005-11-12,Finland,Estonia,2,2,False
2005-11-12,France,Germany,0,0,False
2005-11-12,South Korea,Sweden,2,2,False
2005-11-12,Liechtenstein,North Macedonia,1,2,False
2005-11-12,Netherlands,Italy,1,3,False
2005-11-12,Norway,Czech Republic,0,1,False
2005-11-12,Portugal,Croatia,2,0,False
2005-11-12,Scotland,United States,1,1,False
2005-11-12,South Africa,Senegal,2,3,False
2005-11-12,Spain,Slovakia,5,1,False
2005-11-12,Switzerland,Turkey,2,0,False
2005-11-12,Trinidad and Tobago,Bahrain,1,1,False
2005-11-12,United Arab Emirates,Brazil,0,8,False
2005-11-12,Uruguay,Australia,1,0,False
2005-11-13,China PR,Serbia,0,2,False
2005-11-13,Iran,Togo,2,0,False
2005-11-14,Saudi Arabia,Ghana,1,3,False
2005-11-15,Northern Ireland,Portugal,1,1,False
2005-11-16,Australia,Uruguay,1,0,False
2005-11-16,Bahrain,Trinidad and Tobago,0,1,False
2005-11-16,Cyprus,Wales,1,0,False
2005-11-16,Czech Republic,Norway,1,0,False
2005-11-16,Egypt,Tunisia,1,2,False
2005-11-16,Georgia,Jordan,3,2,False
2005-11-16,Greece,Hungary,2,1,False
2005-11-16,Japan,Angola,1,0,False
2005-11-16,South Korea,Serbia,2,0,False
2005-11-16,Luxembourg,Canada,0,1,False
2005-11-16,Poland,Estonia,3,1,False
2005-11-16,Qatar,Argentina,0,3,False
2005-11-16,Romania,Nigeria,3,0,False
2005-11-16,Slovakia,Spain,1,1,False
2005-11-16,Syria,United Arab Emirates,0,3,False
2005-11-16,Turkey,Switzerland,4,2,False
2005-11-18,Guinea,Guinea-Bissau,2,2,False
2005-11-22,Guinea,Sierra Leone,1,0,False
2005-11-24,Sudan,Ethiopia,1,5,False
2005-11-26,Kuwait,Iraq,0,0,False
2005-11-26,Rwanda,Zanzibar,0,1,False
2005-11-30,Rwanda,Eritrea,3,2,False
2005-12-02,United Arab Emirates,Libya,1,1,False
2005-12-04,Rwanda,Burundi,2,0,False
2005-12-06,Rwanda,Tanzania,3,1,False
2005-12-07,Pakistan,Sri Lanka,1,0,False
2005-12-08,Rwanda,Uganda,1,0,False
2005-12-09,Pakistan,Afghanistan,1,0,False
2005-12-10,Rwanda,Ethiopia,0,1,False
2005-12-11,DR Congo,Zambia,1,1,False
2005-12-11,Pakistan,Maldives,0,0,False
2005-12-14,Pakistan,Bangladesh,0,1,False
2005-12-14,Zambia,DR Congo,4,1,False
2005-12-16,Mauritius,Réunion,1,1,False
2005-12-18,Réunion,Mauritius,1,2,False
2005-12-22,Bangladesh,Pakistan,0,0,False
2005-12-24,Thailand,Latvia,1,1,False
2005-12-25,Galicia,Uruguay,3,2,False
2005-12-26,Pakistan,Bangladesh,0,1,False
2005-12-27,Egypt,Uganda,2,0,False
2005-12-28,Thailand,North Korea,0,2,False
2005-12-28,Basque Country,Cameroon,0,1,False
2005-12-28,Catalonia,Paraguay,1,1,False
2005-12-28,Andalusia,China PR,4,1,False
2005-12-29,Egypt,Senegal,4,2,False
2006-01-02,Qatar,Libya,2,0,False
2006-01-05,Egypt,Zimbabwe,2,0,False
2006-01-09,Morocco,DR Congo,3,0,False
2006-01-12,Tunisia,Libya,1,0,False
2006-01-14,Egypt,South Africa,1,2,False
2006-01-14,Morocco,Zimbabwe,1,0,False
2006-01-14,Senegal,DR Congo,0,0,False
2006-01-15,Tunisia,Ghana,2,0,False
2006-01-17,Morocco,Angola,2,2,False
2006-01-18,Saudi Arabia,Sweden,1,1,False
2006-01-18,United Arab Emirates,South Korea,1,0,False
2006-01-20,Egypt,Libya,3,0,False
2006-01-21,Saudi Arabia,Finland,1,1,False
2006-01-22,United States,Canada,0,0,False
2006-01-24,Egypt,Morocco,0,0,False
2006-01-25,Ecuador,Honduras,1,0,False
2006-01-25,Saudi Arabia,Greece,1,1,False
2006-01-27,Northern Cyprus,Kyrgyzstan,3,2,False
2006-01-27,Saudi Arabia,Lebanon,1,2,False
2006-01-28,Egypt,Ivory Coast,3,1,False
2006-01-29,United States,Norway,5,0,False
2006-01-30,Bahrain,Syria,1,1,False
2006-02-01,Hong Kong,Croatia,0,4,False
2006-02-01,Thailand,Jordan,0,0,False
2006-02-03,Egypt,DR Congo,4,1,False
2006-02-07,Egypt,Senegal,2,1,False
2006-02-07,Kuwait,Jordan,2,1,False
2006-02-07,Syria,Palestine,3,0,False
2006-02-10,Egypt,Ivory Coast,0,0,False
2006-02-10,United States,Japan,3,2,False
2006-02-12,China PR,Honduras,0,1,False
2006-02-13,Oman,Iraq,1,0,False
2006-02-14,Jordan,Kazakhstan,2,0,False
2006-02-14,Qatar,Tajikistan,2,0,False
2006-02-14,Saudi Arabia,Syria,1,1,False
2006-02-15,Hong Kong,Singapore,1,1,False
2006-02-16,Bahrain,Palestine,0,2,False
2006-02-16,Thailand,Iraq,4,3,False
2006-02-18,Hong Kong,India,2,2,False
2006-02-18,Japan,Finland,2,0,False
2006-02-19,New Zealand,Malaysia,1,0,False
2006-02-19,United States,Guatemala,4,0,False
2006-02-22,Bahrain,Australia,1,3,False
2006-02-22,China PR,Palestine,2,0,False
2006-02-22,Hong Kong,Qatar,0,3,False
2006-02-22,Iran,Taiwan,4,0,False
2006-02-22,Japan,India,6,0,False
2006-02-22,Jordan,Pakistan,3,0,False
2006-02-22,Lebanon,Kuwait,1,1,False
2006-02-22,Singapore,Iraq,2,0,False
2006-02-22,Syria,South Korea,1,2,False
2006-02-22,United Arab Emirates,Oman,1,0,False
2006-02-22,Uzbekistan,Bangladesh,5,0,False
2006-02-22,Yemen,Saudi Arabia,0,4,False
2006-02-23,New Zealand,Malaysia,2,1,False
2006-02-24,Guyana,Antigua and Barbuda,2,1,False
2006-02-25,Saint Kitts and Nevis,Saint Martin,6,1,False
2006-02-26,Guyana,Antigua and Barbuda,4,1,False
2006-02-28,Azerbaijan,Ukraine,0,0,False
2006-02-28,Cyprus,Slovenia,0,1,False
2006-03-01,Albania,Lithuania,1,2,False
2006-03-01,Austria,Canada,0,2,False
2006-03-01,Bangladesh,Hong Kong,0,1,False
2006-03-01,Cyprus,Armenia,2,0,False
2006-03-01,England,Uruguay,2,1,False
2006-03-01,France,Slovakia,1,2,False
2006-03-01,India,Yemen,0,3,False
2006-03-01,Iran,Costa Rica,3,2,False
2006-03-01,Republic of Ireland,Sweden,3,0,False
2006-03-01,Israel,Denmark,0,2,False
2006-03-01,Italy,Germany,4,1,False
2006-03-01,South Korea,Angola,1,0,False
2006-03-01,Kuwait,Bahrain,0,0,False
2006-03-01,Luxembourg,Belgium,0,2,False
2006-03-01,North Macedonia,Bulgaria,0,1,False
2006-03-01,Malta,Georgia,0,2,False
2006-03-01,Netherlands,Ecuador,1,0,False
2006-03-01,Northern Ireland,Estonia,1,0,False
2006-03-01,Oman,Jordan,3,0,False
2006-03-01,Pakistan,United Arab Emirates,1,4,False
2006-03-01,Qatar,Uzbekistan,2,1,False
2006-03-01,Russia,Brazil,0,1,False
2006-03-01,Scotland,Switzerland,1,3,False
2006-03-01,Senegal,Norway,2,1,False
2006-03-01,Spain,Ivory Coast,3,2,False
2006-03-01,Tunisia,Serbia,0,1,False
2006-03-01,Turkey,Czech Republic,2,2,False
2006-03-01,Venezuela,Colombia,1,1,False
2006-03-01,Wales,Paraguay,0,0,False
2006-03-15,Saudi Arabia,Iraq,2,2,False
2006-03-22,Albania,Georgia,0,0,False
2006-03-22,Germany,United States,4,1,False
2006-03-26,Thailand,Philippines,5,0,False
2006-03-28,Saudi Arabia,Poland,1,2,False
2006-03-29,Equatorial Guinea,Benin,2,0,False
2006-03-30,Japan,Ecuador,1,0,False
2006-04-01,Bangladesh,Cambodia,2,1,False
2006-04-01,Tanzania,Zanzibar,2,2,False
2006-04-03,Bangladesh,Guam,3,0,False
2006-04-05,Bangladesh,Palestine,1,1,False
2006-04-10,Bangladesh,Tajikistan,1,6,False
2006-04-11,United States,Jamaica,1,1,False
2006-04-12,Azerbaijan,Turkey,1,1,False
2006-04-14,Lesotho,Eswatini,5,0,False
2006-04-16,Lesotho,Eswatini,2,2,False
2006-04-25,Chile,New Zealand,4,1,False
2006-04-27,Chile,New Zealand,1,0,False
2006-04-29,Lesotho,Mozambique,0,0,False
2006-04-30,Lesotho,Angola,1,3,False
2006-05-01,Jersey,Guernsey,3,2,False
2006-05-02,Poland,Lithuania,0,1,False
2006-05-02,United Arab Emirates,Syria,2,1,False
2006-05-09,Japan,Bulgaria,1,2,False
2006-05-10,Lesotho,South Africa,0,0,False
2006-05-10,Trinidad and Tobago,Peru,1,1,False
2006-05-12,Mexico,DR Congo,2,1,False
2006-05-13,Japan,Scotland,0,0,False
2006-05-14,Botswana,Zambia,0,0,False
2006-05-14,Poland,Faroe Islands,4,0,False
2006-05-18,Moldova,Azerbaijan,0,0,False
2006-05-20,Botswana,Madagascar,2,0,False
2006-05-20,Guadeloupe,Saint Lucia,2,1,False
2006-05-20,Slovakia,Belgium,1,1,False
2006-05-21,Botswana,South Africa,0,0,False
2006-05-21,Basque Country,Wales,0,1,False
2006-05-23,Austria,Croatia,1,4,False
2006-05-23,South Korea,Senegal,1,1,False
2006-05-23,United States,Morocco,0,1,False
2006-05-24,Belgium,Turkey,3,3,False
2006-05-24,Hungary,New Zealand,2,0,False
2006-05-24,Republic of Ireland,Chile,0,1,False
2006-05-24,Norway,Paraguay,2,2,False
2006-05-24,Catalonia,Costa Rica,2,0,False
2006-05-25,Australia,Greece,1,0,False
2006-05-25,Sweden,Finland,0,0,False
2006-05-26,South Korea,Bosnia and Herzegovina,2,0,False
2006-05-26,United States,Venezuela,2,0,False
2006-05-27,Denmark,Paraguay,1,1,False
2006-05-27,France,Mexico,1,0,False
2006-05-27,Germany,Luxembourg,7,0,False
2006-05-27,Netherlands,Cameroon,1,0,False
2006-05-27,Portugal,Cape Verde,4,1,False
2006-05-27,Serbia,Uruguay,1,1,False
2006-05-27,Spain,Russia,0,0,False
2006-05-27,Switzerland,Ivory Coast,1,1,False
2006-05-28,Croatia,Iran,2,2,False
2006-05-28,Ukraine,Costa Rica,4,0,False
2006-05-28,United States,Latvia,1,0,False
2006-05-29,Republic of St. Pauli,Gibraltar,1,1,False
2006-05-30,Czech Republic,Costa Rica,1,0,False
2006-05-30,England,Hungary,3,1,False
2006-05-30,Germany,Japan,2,2,False
2006-05-30,Poland,Colombia,1,2,False
2006-05-30,Tunisia,Belarus,3,0,False
2006-05-30,Republic of St. Pauli,Tibet,7,0,False
2006-05-31,Estonia,New Zealand,1,1,False
2006-05-31,France,Denmark,2,0,False
2006-05-31,Iran,Bosnia and Herzegovina,5,2,False
2006-05-31,Singapore,Malaysia,0,0,False
2006-05-31,Slovenia,Trinidad and Tobago,3,1,False
2006-05-31,Switzerland,Italy,1,1,False
2006-06-01,Netherlands,Mexico,2,1,False
2006-06-01,Republic of St. Pauli,Zanzibar,1,2,False
2006-06-01,Norway,South Korea,0,0,False
2006-06-02,Germany,Colombia,3,0,False
2006-06-02,Liechtenstein,Togo,0,1,False
2006-06-02,Sweden,Chile,1,1,False
2006-06-02,Tunisia,Uruguay,0,0,False
2006-06-03,Czech Republic,Trinidad and Tobago,3,0,False
2006-06-03,England,Jamaica,6,0,False
2006-06-03,Macau,Hong Kong,0,0,False
2006-06-03,Malaysia,Singapore,0,0,False
2006-06-03,Republic of St. Pauli,Gibraltar,1,2,False
2006-06-03,Spain,Egypt,2,0,False
2006-06-03,Switzerland,China PR,4,1,False
2006-06-04,Algeria,Sudan,1,0,False
2006-06-04,Netherlands,Australia,1,1,False
2006-06-07,France,China PR,3,1,False
2006-06-08,Luxembourg,Ukraine,0,3,False
2006-06-09,Germany,Costa Rica,4,2,False
2006-06-14,Germany,Poland,1,0,False
2006-06-20,Germany,Ecuador,3,0,False
2006-06-24,Germany,Sweden,2,0,False
2006-06-24,Mozambique,Eswatini,4,0,False
2006-06-25,Mozambique,Malawi,1,2,False
2006-06-28,Seychelles,Mauritius,2,1,False
2006-06-30,Germany,Argentina,1,1,False
2006-06-30,Seychelles,Tanzania,2,1,False
2006-07-02,Kazakhstan,Tajikistan,4,1,False
2006-07-04,Germany,Italy,0,2,False
2006-07-05,Kazakhstan,Kyrgyzstan,1,0,False
2006-07-06,Malawi,Botswana,2,1,False
2006-07-08,Germany,Portugal,3,1,False
2006-07-08,Malawi,Botswana,0,0,False
2006-07-15,Syria,Iraq,1,3,False
2006-07-15,Zambia,Zimbabwe,0,0,False
2006-07-17,Ethiopia,Yemen,1,0,False
2006-07-21,Jordan,Iraq,2,1,False
2006-07-22,Namibia,Seychelles,1,1,False
2006-07-23,Namibia,Malawi,3,2,False
2006-07-25,Syria,Iraq,1,2,False
2006-07-26,Rwanda,Uganda,1,1,False
2006-07-28,Guyana,Saint Lucia,3,2,False
2006-07-30,Guyana,Saint Lucia,2,0,False
2006-07-30,Jordan,Syria,3,0,False
2006-07-30,Tanzania,Rwanda,1,0,False
2006-08-05,Syria,Libya,2,1,False
2006-08-05,Uganda,Botswana,0,0,False
2006-08-08,Iran,United Arab Emirates,1,0,False
2006-08-09,Japan,Trinidad and Tobago,2,0,False
2006-08-09,Jordan,Iraq,0,1,False
2006-08-09,Macau,Taiwan,0,1,False
2006-08-09,Saudi Arabia,Bahrain,1,0,False
2006-08-11,Ethiopia,Kenya,1,0,False
2006-08-12,Hong Kong,Singapore,1,2,False
2006-08-13,Ethiopia,Kenya,1,0,False
2006-08-15,Iceland,Spain,0,0,False
2006-08-15,Slovakia,Malta,3,0,False
2006-08-15,Slovenia,Israel,1,1,False
2006-08-15,Ukraine,Azerbaijan,6,0,False
2006-08-15,Wales,Bulgaria,0,0,False
2006-08-16,Australia,Kuwait,2,0,False
2006-08-16,Austria,Hungary,1,2,False
2006-08-16,Bangladesh,Qatar,1,4,False
2006-08-16,Belarus,Andorra,3,0,False
2006-08-16,Belgium,Kazakhstan,0,0,False
2006-08-16,Bosnia and Herzegovina,France,1,2,False
2006-08-16,Chile,Colombia,1,2,False
2006-08-16,China PR,Singapore,1,0,False
2006-08-16,Czech Republic,Serbia,1,3,False
2006-08-16,Denmark,Poland,2,0,False
2006-08-16,Egypt,Uruguay,0,2,False
2006-08-16,England,Greece,4,0,False
2006-08-16,Estonia,North Macedonia,0,1,False
2006-08-16,Faroe Islands,Georgia,0,6,False
2006-08-16,Finland,Northern Ireland,1,2,False
2006-08-16,Germany,Sweden,3,0,False
2006-08-16,India,Saudi Arabia,0,3,False
2006-08-16,Iran,Syria,1,1,False
2006-08-16,Republic of Ireland,Netherlands,0,4,False
2006-08-16,Italy,Croatia,0,2,False
2006-08-16,Japan,Yemen,2,0,False
2006-08-16,Jordan,United Arab Emirates,1,2,False
2006-08-16,Libya,Uganda,3,2,False
2006-08-16,Liechtenstein,Switzerland,0,3,False
2006-08-16,Luxembourg,Turkey,0,1,False
2006-08-16,Moldova,Lithuania,3,2,False
2006-08-16,Morocco,Burkina Faso,1,0,False
2006-08-16,Namibia,South Africa,0,1,False
2006-08-16,Norway,Brazil,1,1,False
2006-08-16,Pakistan,Oman,1,4,False
2006-08-16,Peru,Panama,0,2,False
2006-08-16,Romania,Cyprus,2,0,False
2006-08-16,Russia,Latvia,1,0,False
2006-08-16,San Marino,Albania,0,3,False
2006-08-16,Uzbekistan,Hong Kong,2,2,False
2006-08-16,Venezuela,Honduras,0,0,False
2006-08-19,Zambia,Botswana,1,0,False
2006-08-23,Malaysia,Indonesia,1,1,False
2006-08-26,Eswatini,Lesotho,3,1,False
2006-08-26,Tanzania,Zanzibar,1,0,False
2006-08-26,Yemen,Libya,0,1,False
2006-08-27,Malaysia,Myanmar,1,2,False
2006-08-27,Saudi Arabia,United Arab Emirates,1,0,False
2006-08-29,Togo,Niger,1,1,False
2006-08-29,Uganda,Burkina Faso,0,0,False
2006-08-29,Yemen,Libya,1,1,False
2006-09-01,Denmark,Portugal,4,2,False
2006-09-01,Oman,Syria,3,0,False
2006-09-02,Bahrain,Jordan,0,2,False
2006-09-02,Belarus,Albania,2,2,False
2006-09-02,Cuba,Turks and Caicos Islands,6,0,False
2006-09-02,Czech Republic,Wales,2,1,False
2006-09-02,Egypt,Burundi,4,1,False
2006-09-02,England,Andorra,5,0,False
2006-09-02,Estonia,Israel,0,1,False
2006-09-02,Gabon,Madagascar,4,0,False
2006-09-02,Georgia,France,0,3,False
2006-09-02,Germany,Republic of Ireland,1,0,False
2006-09-02,Hungary,Norway,1,4,False
2006-09-02,Italy,Lithuania,1,1,False
2006-09-02,Kenya,Eritrea,1,2,False
2006-09-02,South Korea,Iran,1,1,False
2006-09-02,Latvia,Sweden,0,1,False
2006-09-02,Luxembourg,Netherlands,0,1,False
2006-09-02,Malta,Bosnia and Herzegovina,2,5,False
2006-09-02,Moldova,Greece,0,1,False
2006-09-02,Nigeria,Niger,2,0,False
2006-09-02,Northern Ireland,Iceland,0,3,False
2006-09-02,Poland,Finland,1,3,False
2006-09-02,Romania,Bulgaria,2,2,False
2006-09-02,Scotland,Faroe Islands,6,0,False
2006-09-02,Senegal,Mozambique,2,0,False
2006-09-02,Serbia,Azerbaijan,1,0,False
2006-09-02,Slovakia,Cyprus,6,1,False
2006-09-02,South Africa,Congo,0,0,False
2006-09-02,Spain,Liechtenstein,4,0,False
2006-09-02,Switzerland,Venezuela,1,0,False
2006-09-02,Tanzania,Burkina Faso,2,1,False
2006-09-02,Uganda,Lesotho,3,0,False
2006-09-03,Antigua and Barbuda,Dominica,1,0,False
2006-09-03,Chad,Zambia,0,2,False
2006-09-03,DR Congo,Namibia,3,2,False
2006-09-03,Equatorial Guinea,Liberia,2,1,False
2006-09-03,Ethiopia,Libya,1,0,False
2006-09-03,Gambia,Cape Verde,2,0,False
2006-09-03,Guinea,Algeria,0,0,False
2006-09-03,Mauritius,Tunisia,0,0,False
2006-09-03,Rwanda,Cameroon,0,3,False
2006-09-03,Saudi Arabia,Japan,1,0,False
2006-09-03,Sierra Leone,Mali,0,0,False
2006-09-03,Sudan,Seychelles,3,0,False
2006-09-03,Eswatini,Angola,0,2,False
2006-09-03,Togo,Benin,2,1,False
2006-09-04,Canada,Jamaica,1,0,False
2006-09-04,Cuba,Bahamas,6,0,False
2006-09-06,Albania,Romania,0,2,False
2006-09-06,Armenia,Belgium,0,1,False
2006-09-06,Azerbaijan,Kazakhstan,1,1,False
2006-09-06,Bosnia and Herzegovina,Hungary,1,3,False
2006-09-06,Bulgaria,Slovenia,3,0,False
2006-09-06,Cuba,Cayman Islands,7,0,False
2006-09-06,Finland,Portugal,1,1,False
2006-09-06,France,Italy,3,1,False
2006-09-06,Guatemala,Panama,1,2,False
2006-09-06,Honduras,El Salvador,2,0,False
2006-09-06,Hong Kong,Uzbekistan,0,0,False
2006-09-06,Iceland,Denmark,0,2,False
2006-09-06,South Korea,Taiwan,8,0,False
2006-09-06,Kuwait,Australia,2,0,False
2006-09-06,Lithuania,Scotland,1,2,False
2006-09-06,Luxembourg,Latvia,0,0,False
2006-09-06,North Macedonia,England,0,1,False
2006-09-06,Netherlands,Belarus,3,0,False
2006-09-06,Northern Ireland,Spain,3,2,False
2006-09-06,Norway,Moldova,2,0,False
2006-09-06,Oman,Pakistan,5,0,False
2006-09-06,Poland,Serbia,1,1,False
2006-09-06,Qatar,Bangladesh,3,0,False
2006-09-06,Russia,Croatia,0,0,False
2006-09-06,San Marino,Germany,0,13,False
2006-09-06,Saudi Arabia,India,7,1,False
2006-09-06,Singapore,China PR,0,0,False
